FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0030854	CG8289	0.631237664755043	3.796376907494	4.28216242760468	0.0385143196328481	-0.246863679900584	3.796376907494	0.64558081399973	0.421697099069207	0.577658273126345	3.796376907494	3.58336466525666	0.0583608318526039
FBgn0030863	CG8188	0.797365998250584	3.94593650136153	7.040294905413	0.00796959078891462	0.228842742275606	3.94593650136153	0.578289307071373	0.446983640202519	0.778253215536419	3.94593650136153	6.69823295865346	0.0096508510289913
FBgn0030864	CG8173	1.84558616473179	1.91812862288475	8.80385098762813	0.00300595390260533	0.698733152703168	1.91812862288475	1.30083146779149	0.254061402301277	0.845294652492077	1.91812862288475	1.89582410396381	0.16854648039267
FBgn0030904	upd2	-3.31224484391049	2.22841635630958	29.7178557729484	4.99724024985231e-08	0.685003380928086	2.22841635630958	1.66724980979776	0.196627305031475	-1.06794763628406	2.22841635630958	3.86915245284043	0.0491813513197452
FBgn0030955	CG6891	-1.107397662825	4.68138472568253	18.6075956220905	1.60579473709832e-05	0.8922742859026	4.68138472568253	12.5668828420552	0.000392642952808145	-0.246818922349334	4.68138472568253	0.960634754372176	0.327027003689209
FBgn0031004	CG7992	-2.34757617678956	4.90139128724775	30.4128878113014	3.49200431929985e-08	1.63907130931541	4.90139128724775	15.9621476662369	6.46217501641509e-05	-3.14403871739688	4.90139128724775	50.0191311119603	1.52254262987392e-12
FBgn0031011	CG8034	-1.30716640163278	5.55265584415249	27.8395405122409	1.31804683796156e-07	0.13200736740567	5.55265584415249	0.296284000097014	0.586221452195821	-0.485601070678435	5.55265584415249	3.97705888960863	0.0461240331422658
FBgn0031012	CG8051	-0.889986230882888	2.86614985121784	5.31442916706575	0.0211495216999793	-2.32438868402869	2.86614985121784	31.0351783700119	2.53393920423184e-08	0.320754914904483	2.86614985121784	0.716597328816054	0.397262320201829
FBgn0031066	COX6B	-0.688779135675767	4.95468142455968	5.01940821334158	0.025064733909311	0.117535951088752	4.95468142455968	0.148360911481419	0.700106676711495	0.208348308819666	4.95468142455968	0.466454155699857	0.494622961467323
FBgn0031307	MFS3	2.1820962503453	2.64439139268353	18.7527383005118	1.4880952890486e-05	0.542715177734347	2.64439139268353	1.13232510069372	0.287279933617688	4.32501144744305	2.64439139268353	66.0938531480118	4.29954555354006e-16
FBgn0031483	CG9641	0.976121980561136	2.45690339919669	4.73950141846511	0.0294776129639931	0.597145792707902	2.45690339919669	1.77742132328433	0.182466292153718	1.01023072103723	2.45690339919669	5.06822729124913	0.0243682915713064
FBgn0031488	Ccdc85	-1.87248748586223	4.73819403485262	40.5362976406962	1.92997234784458e-10	0.210733150089527	4.73819403485262	0.568295047719369	0.450937215473295	1.36046337079076	4.73819403485262	23.2632301406006	1.41275250924071e-06
FBgn0031489	CG17224	0.565191772633146	4.37661921656286	4.00535497088592	0.0453559454891463	1.31790156103556	4.37661921656286	21.3682025942282	3.79005128246745e-06	-0.720326749057502	4.37661921656286	6.26311337309581	0.0123277373200999
FBgn0031493	Sf3b2	0.60954871307252	4.21698152315516	6.51392412907817	0.010703305610184	0.155826384267197	4.21698152315516	0.421467229650626	0.516205831721877	0.482420030062721	4.21698152315516	4.07374536742536	0.0435545999178218
FBgn0031643	CG3008	0.683813102480312	4.2069271791837	6.57623641153845	0.0103349186261322	0.0797353238401308	4.2069271791837	0.0877377753891206	0.767073049359756	1.25852760912029	4.2069271791837	22.0555758864922	2.64869151040549e-06
FBgn0031645	CG3036	-0.865004581401363	2.04372254425339	5.27334908037567	0.0216543130628694	0.94705731315768	2.04372254425339	6.78484570956407	0.00919349759892768	-2.11362519806561	2.04372254425339	26.9958875148047	2.03888792847916e-07
FBgn0031661	Gmd	0.537850035836374	3.09525558418437	3.85595693785355	0.049569642340711	0.10715395996021	3.09525558418437	0.149729976007168	0.698793536527464	-0.64280368726582	3.09525558418437	5.23010518279546	0.0221991899225675
FBgn0031745	rau	0.639565899957593	4.43265256484378	3.96660453147511	0.046411270259852	0.606744607122592	4.43265256484378	3.56719956177142	0.0589316172727989	0.941196275421679	4.43265256484378	8.53831683002783	0.00347747054929943
FBgn0031747	CG9021	1.623457284218	4.13558386643829	19.9450034130621	7.97019699399372e-06	0.275256677032973	4.13558386643829	0.592516565832398	0.441447624971217	-1.40662411266664	4.13558386643829	14.4074804537393	0.000147216350011716
FBgn0031816	Rchy1	2.79063102896182	0.875210196937663	4.37738028547919	0.0364189308641028	0.0970078552247512	0.875210196937663	0.00594809384603678	0.938524991029898	-0.115201172475408	0.875210196937663	0.00828293073218944	0.927484162233402
FBgn0031878	sip2	0.943437648671816	3.19993329939455	7.44721086709133	0.00635348270373717	1.0922872012833	3.19993329939455	9.94605611471656	0.00161194365801274	0.941057867213021	3.19993329939455	7.3954575066977	0.00653887915847952
FBgn0031969	pes	1.44509801618726	4.65767613176395	41.0628427706307	1.47412338470988e-10	-0.260901142307052	4.65767613176395	1.33531576725958	0.247861734433962	-1.20549951158856	4.65767613176395	26.9971257983073	2.03758218026846e-07
FBgn0031970	CG7227	5.10689410274704	0.412346083951146	35.9511030525854	2.02331799635909e-09	-0.700489125190178	0.412346083951146	0.493756184485107	0.48225652399756	-0.616261522770769	0.412346083951146	0.388438070900699	0.533121562593227
FBgn0031980	RpL36A	0.664191167983974	6.96064559442601	5.59070456768488	0.018056032038043	0.191754799815639	6.96064559442601	0.468614729424228	0.493625148972645	0.110306890757436	6.96064559442601	0.155289080462541	0.693531311739043
FBgn0032051	CG13097	0.56118195524895	4.13637948168015	4.76287541280347	0.0290799288357534	0.460895962493069	4.13637948168015	3.19948139264948	0.0736616249378953	0.58553057069317	4.13637948168015	5.1782790669542	0.0228709655942918
FBgn0032075	Tsp29Fb	-1.33114751071684	2.52199077982029	7.77417859093239	0.00529983098484158	0.990538953856122	2.52199077982029	4.56330487700916	0.03266398435551	-2.46626847494116	2.52199077982029	23.7591440680562	1.09175455469704e-06
FBgn0032120	CG33298	-0.673542988862639	6.99183263089752	5.21218195182131	0.0224291692498744	-0.0628045636069174	6.99183263089752	0.0457329008433334	0.830662066198679	-1.6426810323149	6.99183263089752	29.630888301158	5.22654062497287e-08
FBgn0032166	CG4619	-0.673939130348224	3.37915038986611	4.04271138067727	0.0443624924579686	0.633926480829078	3.37915038986611	3.67838427586846	0.0551222419305821	0.118442421647087	3.37915038986611	0.12811487482696	0.720394664397523
FBgn0032214	CG4968	0.806518653222655	2.5275572335181	5.07409766400791	0.0242859093918222	0.642171120294409	2.5275572335181	3.20700560565442	0.073323559188067	0.668132081586168	2.5275572335181	3.46765751995057	0.0625798727983374
FBgn0032231	CG5056	0.877701307597654	2.2433055157737	4.42161658271255	0.0354864014225704	0.710352291980321	2.2433055157737	2.85284988560703	0.0912121184720986	0.223692528830671	2.2433055157737	0.284424502273837	0.593815796997349
FBgn0032235	CG5096	0.423059295924236	5.0404107851772	3.88667098524799	0.0486708070823273	-0.630339780848863	5.0404107851772	8.40040083936281	0.00375138281566178	-0.653375883799759	5.0404107851772	9.06172894283519	0.00261015053534611
FBgn0032297	CG17124	2.06314064755604	2.69269275181674	32.591595800623	1.13705361508606e-08	-1.70940759300922	2.69269275181674	19.3264791076344	1.10167937606875e-05	-1.63424329949192	2.69269275181674	17.9264136488229	2.29612240764789e-05
FBgn0032388	CG6686	0.562450811097978	4.59084570104327	4.73001595822288	0.0296406102588256	-0.109193898135815	4.59084570104327	0.176606138357268	0.674306242304906	0.561409360811622	4.59084570104327	4.70828241428106	0.0300176280691842
FBgn0032435	Oatp33Eb	-1.32294368900699	2.43394400411623	10.708209674709	0.00106661189553784	1.2032918495096	2.43394400411623	9.54595881849616	0.0020039011980351	-2.37734476243305	2.43394400411623	30.1357732231858	4.02831477464559e-08
FBgn0032453	CG6180	0.580192402114173	3.85925529185228	4.92963743115874	0.0263998560231323	0.314488763893212	3.85925529185228	1.4385176335659	0.230379370233928	0.180405658259964	3.85925529185228	0.474186168949123	0.491067612618294
FBgn0032482	Pect	0.650873265171172	5.18707082994067	6.99634751214374	0.00816761999129795	-1.13582491040689	5.18707082994067	20.5048135924692	5.94814775197956e-06	-1.68112918661355	5.18707082994067	43.3406208427387	4.59935561589391e-11
FBgn0032511	ND-B22	-0.730454048374051	3.01120303973369	4.26029470419442	0.0390131527350734	0.233798327242556	3.01120303973369	0.452184526843325	0.501299378884053	0.493798484601701	3.01120303973369	2.02295133803804	0.15493774586737
FBgn0032512	Bdp1	0.632310552404405	3.69906439311802	5.40190530577288	0.020114781167682	0.426655554948911	3.69906439311802	2.4288197303354	0.119122558982685	0.988216066254527	3.69906439311802	13.1913480383923	0.000281244521332916
FBgn0032699	CG10383	-0.643999784594368	4.43526539023487	5.47760896412528	0.0192615887022465	0.0665255056694216	4.43526539023487	0.0592886240617627	0.807623852286972	-1.9563482422758	4.43526539023487	46.1578523806348	1.09098878853963e-11
FBgn0032705	Grip71	1.84641816084583	1.90837832948237	18.1035303905343	2.09213169905896e-05	1.25656691249925	1.90837832948237	8.34619704243901	0.00386495441696995	1.93578701346027	1.90837832948237	19.8607861598905	8.32914362164108e-06
FBgn0032848	nesd	0.970708326938405	1.96868379814458	5.34520044013195	0.0207793943015982	0.960163889376979	1.96868379814458	5.22381564916126	0.0222796136390145	0.639662671704728	1.96868379814458	2.30539439419129	0.128925552679919
FBgn0032864	CG2493	0.509357653421307	3.77650133096658	3.94864600518823	0.0469090973128791	0.573531975315089	3.77650133096658	4.97968650457733	0.025646630188669	0.057232435391731	3.77650133096658	0.0492430622017128	0.824385675049721
FBgn0032876	Cen	0.908288293975085	3.10039148152064	8.67253916463205	0.00323040772015757	0.718256541127374	3.10039148152064	5.37047782038573	0.0204803664919773	1.05405995430953	3.10039148152064	11.6595739857909	0.000638729660011255
FBgn0032886	CG9328	1.41573967364746	2.48002458262779	6.1860452666475	0.0128761621502074	1.5222525901682	2.48002458262779	7.14034204506391	0.00753687819817807	0.921869979614231	2.48002458262779	2.64972183589131	0.103568017488047
FBgn0032906		1.16871998514482	1.65889781413869	5.81540377033358	0.0158864058109866	1.25042827485614	1.65889781413869	6.67238900487792	0.00979178494128706	0.61161895543626	1.65889781413869	1.58351492341538	0.208255122777878
FBgn0032908	CG9270	1.87474167252682	0.80516080732184	6.68902510294511	0.00970082400333007	0.945189895064806	0.80516080732184	1.72060613067125	0.189615041336193	-2.95787460247175	0.80516080732184	11.7059942935053	0.00062299083910839
FBgn0032946	nrv3	3.09154718437673	2.24581842978796	28.6543673551222	8.65186448411472e-08	1.73811045677049	2.24581842978796	9.66442109543003	0.00187870952859197	1.39131037615698	2.24581842978796	6.21371136670952	0.0126764590506791
FBgn0032955	CG2201	0.761931339124972	5.23087475723984	9.61535236596995	0.00192957436012208	-0.781811685788608	5.23087475723984	9.9045761207035	0.00164868298155746	-0.514875994126807	5.23087475723984	4.35051038692604	0.0369978568312884
FBgn0033051	Strica	1.04274916832716	2.76316727662853	3.9889419486482	0.0457998154775682	0.832262692169971	2.76316727662853	2.55812408598243	0.109728716974008	-1.43056942060609	2.76316727662853	6.96312605047018	0.00832065310907379
FBgn0033055	Tbce	0.714407865857234	2.90566349039215	5.76048166533103	0.0163905780389404	-0.12512266063385	2.90566349039215	0.170440358279478	0.679720743560387	0.0231340600626399	2.90566349039215	0.0059213616305227	0.938663015531063
FBgn0033075		0.509035503039451	5.33964353964822	5.45186764755049	0.0195474186217629	-0.223713543446801	5.33964353964822	1.04362913130508	0.306978931546643	-0.543344078392464	5.33964353964822	6.11958854955466	0.0133691915248891
FBgn0033079	Fmo-2	-2.05005641121127	4.31996529435547	19.2845477480716	1.12614060081309e-05	0.901791677840133	4.31996529435547	4.04340262494289	0.0443443269308059	-0.878595619805353	4.31996529435547	3.80260207349482	0.0511729996361627
FBgn0033101	CG9436	1.02719468096401	3.59329699602144	9.88086970394399	0.00167005983140769	0.496016907811525	3.59329699602144	2.29257187589045	0.129994360121751	-0.538497589299076	3.59329699602144	2.6394845597433	0.104237357786613
FBgn0033134	Tsp42El	-1.60437383886788	3.71652222935298	15.9979700769936	6.3410436563391e-05	0.622469857176151	3.71652222935298	2.57059005625744	0.108867117523976	-0.238275609883731	3.71652222935298	0.377698572597888	0.538837502113363
FBgn0033188	Drat	2.31332146459896	5.25898575168285	26.630472972853	2.46327785808914e-07	-1.11488110516969	5.25898575168285	6.48063205787248	0.0109056196653052	-0.327089926065438	5.25898575168285	0.577308846395681	0.447369104720017
FBgn0033236	CG14764	0.545255398904883	4.05785565795733	4.67296786633027	0.0306409334310621	0.0483562493390972	4.05785565795733	0.0360535451522015	0.849404958727944	-0.0197139746822267	4.05785565795733	0.00604370922209974	0.93803384342678
FBgn0033348	Spt	1.53393493461492	1.6052672707246	10.7906101938691	0.0010201624835435	0.756745406244111	1.6052672707246	2.62175445252328	0.105407837151886	0.534247566035737	1.6052672707246	1.29298531244755	0.255498523661042
FBgn0033395	Cyp4p2	0.638283459506303	4.62775403138049	4.76864200224857	0.0289826783111863	0.575167227563525	4.62775403138049	3.87260135709257	0.0490803943339768	1.11915418176127	4.62775403138049	14.5225596280629	0.000138491114816533
FBgn0033453	Sting	1.06018599660658	4.25401176422151	20.4615288443886	6.08419557927003e-06	-0.265839330820535	4.25401176422151	1.26888605142118	0.259975759940504	-1.57352844088545	4.25401176422151	40.6634240762434	1.80840617674252e-10
FBgn0033458	Lime	2.71311776797409	0.702960715393217	10.5911366500423	0.00113631095344266	1.43761380838693	0.702960715393217	3.14176799546099	0.0763110458000822	-0.983509276171536	0.702960715393217	1.30622674150681	0.253078962384408
FBgn0033459	CG12744	1.55578973472544	1.52721054953028	13.0875456055899	0.000297265588536993	0.150160995607974	1.52721054953028	0.116010316252898	0.733402567237806	-1.01200889017545	1.52721054953028	4.89575838005546	0.0269227461362777
FBgn0033476	oys	0.661305228317683	6.3408834313139	8.68528349119838	0.00320789678091904	-0.285903337736621	6.3408834313139	1.62341391404034	0.202616422312621	-0.341609614858365	6.3408834313139	2.31645323463034	0.128011613161911
FBgn0033502	CG12910	-1.21123472759425	1.63069732243531	5.37875176405422	0.0203834569283848	-0.0297013942995021	1.63069732243531	0.00347388643887925	0.953000149114537	1.60186328708045	1.63069732243531	10.4059991505493	0.00125606582288954
FBgn0033540	Elp2	1.25571760794332	3.13269802518187	16.0423776741532	6.1940470493323e-05	1.26533343026258	3.13269802518187	16.204402097908	5.68618284926347e-05	0.314306818076998	3.13269802518187	0.990740292445223	0.319561507847034
FBgn0033544	CG7220	-0.803127598895974	3.90902990879289	4.93216813892132	0.02636122315497	0.223214481737193	3.90902990879289	0.390018874791625	0.532289480520577	-0.194136286646764	3.90902990879289	0.293357093511956	0.588077213970861
FBgn0033584	CG7737	1.01135954870666	2.63277177726963	7.42156960819052	0.00644465719324903	-0.683642059022241	2.63277177726963	3.21535364679871	0.0729504257634051	-1.64276655888337	2.63277177726963	17.3750755702487	3.06823245047758e-05
FBgn0033627	CG13204	1.75086889100502	1.42614182216506	9.00185863188427	0.00269705175542216	1.2409057462641	1.42614182216506	4.42197495040946	0.0354789496630368	1.63046898227551	1.42614182216506	7.80847811293918	0.00520016800309789
FBgn0033635	Prip	-1.9323215084276	3.24676692199271	9.80175729264603	0.00174345188256502	2.02177338783961	3.24676692199271	11.2162394661008	0.000810846355584117	0.508697217474892	3.24676692199271	0.751012571112556	0.38615583401931
FBgn0033733	CG8834	2.57223163568061	0.47159469417992	7.36957801135366	0.00663364989890666	-0.0484957043566336	0.47159469417992	0.00266189160742591	0.958852580428156	-0.116198925413401	0.47159469417992	0.0155048677307903	0.900904718873126
FBgn0033737	Nup54	0.845273642812079	2.59913622791544	5.38690409239851	0.0202884356889998	0.403794251714852	2.59913622791544	1.22007626667457	0.269345685171508	0.488000853170181	2.59913622791544	1.78786710943416	0.181186250508337
FBgn0033757	muskelin	0.699310411977769	2.94813117011184	5.69511521214144	0.017012195695407	0.449687700469218	2.94813117011184	2.30970232547125	0.128568669671465	-0.085581522740784	2.94813117011184	0.0830201157034214	0.773245610317917
FBgn0033845	mars	0.702623981151188	2.96236575138186	3.98656964600028	0.0458643490572237	0.297799503446456	2.96236575138186	0.712960246200806	0.39846283008911	0.603207495793648	2.96236575138186	2.92836371845183	0.0870356646248135
FBgn0033875	CG6357	1.13952662430535	4.97012011112052	13.6483855779311	0.000220430768060019	0.621531152719298	4.97012011112052	4.11035508491992	0.0426214129565246	-2.28123805227085	4.97012011112052	48.6691466374937	3.02995764948621e-12
FBgn0033890	Ctf4	1.52784483843615	2.25198739253994	14.4989994609849	0.000140234005749446	1.48813193244137	2.25198739253994	13.6547388666372	0.000219686175621754	0.953245034856795	2.25198739253994	5.61375528260023	0.017820033821491
FBgn0033912	RpS23	0.673073744454843	7.55348394711826	7.07654162596032	0.00780995986618834	0.132601289244213	7.55348394711826	0.276508147660087	0.598999087786674	0.0030197763183938	7.55348394711826	0.000143518702657275	0.99044162811917
FBgn0033987	ckn	-1.17597211470519	3.13038353275007	6.50246729991265	0.0107724900256886	0.670598176236913	3.13038353275007	2.20563787157042	0.137507004858629	-0.842286207534345	3.13038353275007	3.37813177033918	0.0660669042647284
FBgn0034013	unc-5	1.75581218216775	5.67761471875436	11.5747238256698	0.000668543644560163	-1.39409410896056	5.67761471875436	7.34803788211287	0.00671359881489918	-2.2786516304519	5.67761471875436	18.5734939202902	1.6347788777008e-05
FBgn0034072	Dg	-0.466025016429405	6.48607710355964	4.57805358396709	0.032383979983501	-0.246419317494928	6.48607710355964	1.28364049496258	0.25722324263394	-0.507338013060472	6.48607710355964	5.41704501001986	0.0199410815698694
FBgn0034075	Asph	3.72069883411803	0.670092028348361	19.4782438680949	1.01752044558967e-05	1.92108867217138	0.670092028348361	5.47573269475587	0.0192822759634582	1.27970071044634	0.670092028348361	2.40612925353511	0.120860881169829
FBgn0034087	clu	-0.50233565996251	7.19317082099233	4.5474010939822	0.032968752078231	0.134578947986356	7.19317082099233	0.328303244836064	0.566659911198845	0.221948286675256	7.19317082099233	0.893168095013252	0.344620225811178
FBgn0034243	Ns2	0.642039412147733	5.0182529338193	8.20324954684155	0.00418154309051923	-0.0570664372090188	5.0182529338193	0.0643257367112007	0.799785134448242	-0.121612471736887	5.0182529338193	0.293027447127917	0.588286970869084
FBgn0034249	RhoGAP54D	1.44396997078418	2.03020445919286	7.50076503663369	0.00616727894688739	1.14148913674121	2.03020445919286	4.72615490962321	0.0297072267991748	1.49691182582678	2.03020445919286	8.03173794610786	0.00459647145647612
FBgn0034335	GstE1	0.720107975708011	3.09952274654023	5.28718968919606	0.0214828610532169	1.22063145393191	3.09952274654023	15.0577372940376	0.00010427193563007	0.46627985023456	3.09952274654023	2.20721220490187	0.137366709570141
FBgn0034389	Mctp	0.422866753755728	7.44709536631752	4.32603946267998	0.0375334830931882	0.185233474738737	7.44709536631752	0.830740599776263	0.362058464264221	-0.806314792292044	7.44709536631752	15.5026709496047	8.23887557477991e-05
FBgn0034399	CG15083	2.18240637894421	3.95046745627561	70.6008079609103	4.37337914266235e-17	-0.462202544773507	3.95046745627561	3.09710724289316	0.0784315457583803	-0.188506448116695	3.95046745627561	0.530221213482589	0.466513871600813
FBgn0034405	Jheh2	0.535528822581622	6.44360858303002	4.3602706556475	0.036786460253721	0.463931541474821	6.44360858303002	3.26899861515224	0.0706007068050428	-0.613968782455249	6.44360858303002	5.68714074099896	0.0170896776304257
FBgn0034406	Jheh3	0.987831106462007	2.01019734719533	4.14806182415532	0.0416822086064658	-1.00653423681222	2.01019734719533	3.99847811379962	0.0455413674956336	-1.39925673831381	2.01019734719533	7.57581415970941	0.00591566536714292
FBgn0034494	CG10444	-0.801527058157191	3.72102428688085	6.41886991711014	0.0112913991718181	0.188794757245149	3.72102428688085	0.363635284664134	0.546494190553907	-1.3630307222099	3.72102428688085	17.8743983306969	2.35974331132278e-05
FBgn0034501	CG13868	-1.09915978195564	5.85899601272964	19.2865486851155	1.12496103023729e-05	-0.00410787027580742	5.85899601272964	0.000277306900301255	0.986713814004684	-0.534742697496321	5.85899601272964	4.65812873352601	0.0309068576315271
FBgn0034606	ASPP	-2.46403606574896	2.55190390569549	5.61838020849871	0.0177730676456141	0.787844164322752	2.55190390569549	0.643151400064674	0.422571928167164	0.0668903579351364	2.55190390569549	0.00467606923018238	0.945481717215248
FBgn0034618	CG9485	1.74281224700212	3.33133450239966	24.4969325738691	7.44282341569555e-07	0.385214212078105	3.33133450239966	1.18955142667528	0.275420057510803	1.30425950957473	3.33133450239966	13.8828229664801	0.000194568597253745
FBgn0034631	TAF1C-like	0.6187306072867	2.87213931063333	3.85777484096772	0.0495159569930864	0.270383335658683	2.87213931063333	0.728000063892489	0.393532214704739	0.31753726571131	2.87213931063333	1.00882582371132	0.315184299704464
FBgn0034644	Ip6k	-0.870891976798918	5.48543103169051	17.679713131611	2.61399675784555e-05	-0.156370592972987	5.48543103169051	0.581829342985376	0.445596168919925	-0.564278638993082	5.48543103169051	7.5105402581648	0.00613389703166841
FBgn0034647	pirk	0.73503563786439	5.22241076366235	11.6470078071061	0.000643058882336862	-1.16047812498183	5.22241076366235	27.5544702483373	1.52731965662276e-07	-0.973899476184783	5.22241076366235	19.77855171559	8.69529705993438e-06
FBgn0034709	Swim	-1.19869911734268	4.4705770868011	5.05405833483239	0.0245683292516144	2.04958400291723	4.4705770868011	14.3433641204131	0.000152315603545977	0.0590465593996955	4.4705770868011	0.0127239597123321	0.910188697640675
FBgn0034720	Liprin-gamma	2.52731020092159	0.838031752401671	11.608079567427	0.000656659229598693	0.886252371662798	0.838031752401671	1.48615197933024	0.22281446311531	-0.743772104221247	0.838031752401671	0.966735081883387	0.325495792031193
FBgn0034723	CG13506	-0.829988387383215	6.05462661105243	4.38136488826328	0.0363338913845429	0.32430132001807	6.05462661105243	0.678611611777647	0.410065220915614	-0.273537100022339	6.05462661105243	0.482160929838521	0.487445131248001
FBgn0034733	CG4752	-2.03231205499315	2.35171804018223	15.4087795700865	8.65850751370793e-05	1.42340776674269	2.35171804018223	8.71751984235812	0.00315166498694305	0.797268683332803	2.35171804018223	2.79118312822667	0.0947842231889924
FBgn0034753	CG2852	3.13449264590632	6.40819004833097	192.701983744161	8.17650447197608e-44	-0.24628556389879	6.40819004833097	1.33250814319777	0.248359506232206	-0.0347269071577936	6.40819004833097	0.026809820465326	0.869938152053174
FBgn0034797	nahoda	-1.80189891940168	1.49017604035175	7.13312955393592	0.00756725369394223	2.44343553850538	1.49017604035175	14.6921475521179	0.000126572592051551	-0.00522433283393795	1.49017604035175	7.2517329350319e-05	0.993205527998556
FBgn0034861	CG9815	2.30993625891626	1.78143913631825	9.16535078719419	0.0024664035364214	2.21303669809432	1.78143913631825	8.47470439663824	0.0036011889821037	-2.71169152540738	1.78143913631825	9.92730755186851	0.00162844564616299
FBgn0034923	Upf3	0.64623852786891	3.07180451743977	4.15071576145951	0.0416169285705324	0.219834853869857	3.07180451743977	0.471294803061792	0.49239210093973	0.278239139267033	3.07180451743977	0.76651971070632	0.381295865667766
FBgn0034971	Gpat4	-0.50091663286178	4.28611188535325	4.56877181855654	0.0325599007558599	0.239537994909169	4.28611188535325	1.06033748221975	0.303138225716572	-0.383959122416847	4.28611188535325	2.6939415353658	0.100730362371626
FBgn0035021	CG4622	-0.835768246731165	3.75301485536603	5.58057306442625	0.0181607791715451	-0.94202036758411	3.75301485536603	7.03414292971479	0.0079970135831274	0.464662316324671	3.75301485536603	1.76806036400914	0.183622306530423
FBgn0035032	ATPsynF	-0.681678457443344	4.85527367319882	6.2809637478365	0.0122041712637231	-0.0926400295055559	4.85527367319882	0.117592599132685	0.731660320559808	0.10430883331779	4.85527367319882	0.149562069313912	0.698954212258042
FBgn0035043	CG4781	-1.44550722108999	3.57812174421616	9.02992555623912	0.00265595297542706	1.14700784796171	3.57812174421616	5.92219560763426	0.014951315648852	-0.981374721458423	3.57812174421616	4.26563712168576	0.0388906626646933
FBgn0035049	Mmp1	-2.55866849561615	5.75188813354175	72.4581460424601	1.70612238927468e-17	0.373199033250383	5.75188813354175	1.75417791079305	0.185352371688037	-3.5725434906611	5.75188813354175	127.573786866054	1.3913087228028e-29
FBgn0035083	Tina-1	-0.874498826195284	4.01337191214286	10.6611153482037	0.00109411396927024	0.10035216940402	4.01337191214286	0.145077262932091	0.703284804039452	0.0938883305199971	4.01337191214286	0.127239362304611	0.721311711944324
FBgn0035157	CG13894	3.64945850759481	0.901050488380524	13.7073312465741	0.000213618966855142	-5.76241593809103	0.901050488380524	13.7142554581832	0.000212832847644785	2.73230460078248	0.901050488380524	8.13255581303247	0.00434774168186752
FBgn0035158	CG13895	0.782693019808844	3.95140024171417	7.17235598274247	0.00740354811048131	0.119603449915845	3.95140024171417	0.16549927089978	0.68414312264457	0.744228539040951	3.95140024171417	6.48507540722582	0.010878392417972
FBgn0035189	CG9119	1.10417647202801	1.64012256646011	4.13641953166424	0.041969852917473	0.670665152531719	1.64012256646011	1.50488151614643	0.219921785964507	-1.8087258687469	1.64012256646011	9.36527427751954	0.00221134906052877
FBgn0035236	Tmep	-0.482044768240324	4.42649930751322	4.01493430734662	0.0450989802784966	0.0996314456498403	4.42649930751322	0.173377843546806	0.677127094589819	-0.13163358983126	4.42649930751322	0.302374988986138	0.582397332720862
FBgn0035260	CG7991	-1.83768785790587	2.04929503233167	4.58499880400976	0.0322529937781047	2.2549402433181	2.04929503233167	7.19168592948335	0.00732421333198097	1.19281687887965	2.04929503233167	2.11697174153938	0.145674328348494
FBgn0035287	CG13937	3.4951413469093	0.602311416240332	22.7869849459438	1.80987244956672e-06	0.678947537274045	0.602311416240332	0.877221235492062	0.348963891732828	0.434955899092018	0.602311416240332	0.340622534366974	0.559470103533077
FBgn0035298	SCOT	-0.669743378531704	2.83885859820294	4.50117839833315	0.0338715040571542	0.547509234498953	2.83885859820294	3.124298540872	0.0771330614059427	-0.0652059258038193	2.83885859820294	0.0438481952762437	0.834136299784921
FBgn0035300	CG1139	1.42471590737048	0.746315857075162	4.01966722050906	0.0449725864636271	4.27134133890886	0.746315857075162	34.7036702044631	3.83907122495874e-09	-5.52253984114884	0.746315857075162	15.9896673746649	6.36891386336514e-05
FBgn0035318	CG9018	0.933291020265354	2.63350153703905	7.96957321905245	0.00475701531465839	0.359568773163529	2.63350153703905	1.16781410016572	0.279850839677427	0.132341621030806	2.63350153703905	0.157064790743108	0.691873396638925
FBgn0035421	nSMase	0.959713734717271	2.73611708532479	6.76614888559896	0.00929030953916227	0.109811482116542	2.73611708532479	0.0857957488548138	0.769591622551146	0.373555639092627	2.73611708532479	1.02150766160278	0.312161654353026
FBgn0035431	CG14968	-2.64253090420275	1.80311150986395	9.37769768137078	0.0021964123492558	2.4267591568051	1.80311150986395	8.79330144913096	0.00302338607106543	-2.41482595141248	1.80311150986395	8.05283735485757	0.00454324438353496
FBgn0035542	TP53INP	-1.89714846915622	5.98240804643424	40.2674136888733	2.21472423730758e-10	-0.0227126392649995	5.98240804643424	0.00621218788350575	0.93717783695479	-1.59758408174727	5.98240804643424	29.0847404723382	6.92805285860702e-08
FBgn0035583	hoka	-2.75249936388864	1.86059790150427	4.87974185791419	0.0271736827973811	1.20340422882933	1.86059790150427	1.05567465433138	0.304203773232803	-0.366091889426129	1.86059790150427	0.0994129612591248	0.75253524392277
FBgn0035600	Cyt-c1	-0.701695065675597	5.56184656334133	11.1763703214114	0.000828456850343007	0.130366588480214	5.56184656334133	0.39156422442327	0.531478322982766	-0.159992333525861	5.56184656334133	0.589684795260414	0.442541032321246
