FBID	SYMBOL	logFC_ActVsCs	logCPM_ActVsCs	LR_ActVsCs	PValue_ActVsCs	logFC_RepVsCs	logCPM_RepVsCs	LR_RepVsCs	PValue_RepVsCs	logFC_RNAiVsCs	logCPM_RNAiVsCs	LR_RNAiVsCs	PValue_RNAiVsCs
FBgn0036502	CG7841	0.629697827537445	3.12284119145331	5.3140431556537	0.0211542078702641	0.616344968826875	3.12284119145331	5.03777782956443	0.0248002835757585	0.585943903632708	3.12284119145331	4.54742037484278	0.0329683808023866
FBgn0036514	CG12301	0.486520093805259	3.44658435132795	3.97499602236024	0.0461805624021932	0.335224983561636	3.44658435132795	1.85418554843595	0.173297373994742	0.56545637697542	3.44658435132795	5.32310063532067	0.0210445329686299
FBgn0036570	IntS9	0.717888594397117	2.39710095831648	5.86101492564196	0.0154798654031832	0.372167845776494	2.39710095831648	1.51499704553808	0.218378162126334	0.632887745505781	2.39710095831648	4.48403056615588	0.0342129450412312
FBgn0036571	Strump	0.671913620486474	3.81073146797549	9.7725663316978	0.00177135030541663	0.0884986865316706	3.81073146797549	0.16432160359382	0.685208490381627	-0.00441411424222686	3.81073146797549	0.000409382279698889	0.983857345553149
FBgn0036908	TORIP	0.639204594963296	3.02910869395603	5.12885625348862	0.0235312288476181	0.0887905282084816	3.02910869395603	0.0960638771153377	0.756605266961601	0.494909132058106	3.02910869395603	3.03055958738216	0.0817098314199638
FBgn0037018	CG4042	0.746910697480981	1.99801055645485	4.95045403569049	0.0260838173960105	0.16182076962173	1.99801055645485	0.219795374252958	0.639195877159157	0.863816868548674	1.99801055645485	6.55969298071807	0.0104314362295186
FBgn0037020	Pex14	0.549048770034836	3.63446063026651	5.17203894612349	0.0229532599368904	0.611524223520917	3.63446063026651	6.31663386907111	0.0119610477189266	0.853447820476285	3.63446063026651	12.4233608331195	0.000423996521334934
FBgn0037025	Spc105R	1.10569071229233	3.29395578143742	13.7164107351715	0.000212588750183938	0.921696954117438	3.29395578143742	9.43532224882532	0.00212845686312612	1.51985297301468	3.29395578143742	25.6393718677397	4.11555944561856e-07
FBgn0037090	Est-Q	-1.346800838178	1.4278825632894	4.65742137817978	0.0309195937019545	-0.0301457846307952	1.4278825632894	0.00248501338028717	0.960241994838458	1.03455582695834	1.4278825632894	2.95163087964806	0.0857909417753444
FBgn0037141	PolH	0.768880873067504	3.03162504687064	8.85853357880597	0.00291721837137492	0.262387519659338	3.03162504687064	0.99491735807299	0.318543491823836	0.769700676243002	3.03162504687064	8.75237947825677	0.00309198352362858
FBgn0037248	srl	0.489278617547808	5.89194492964027	7.14695804104612	0.00750912445398476	0.324674043665944	5.89194492964027	3.13211918810355	0.0767638938677227	0.574189872337941	5.89194492964027	9.7998308523032	0.00174527922368461
FBgn0037298	Sccpdh1	0.541691277332671	3.77773474021129	4.24316558954823	0.0394086220914191	0.52624730058702	3.77773474021129	3.96826638909683	0.0463654844077549	0.491878630135078	3.77773474021129	3.47077121190778	0.062462182708361
FBgn0037328	RpL35A	0.459392412899799	7.862153842258	4.88793313263739	0.0270450447071607	0.344423210744143	7.862153842258	2.74898422892353	0.0973162350672702	0.00943812543853328	7.862153842258	0.00206780002514506	0.96373024032839
FBgn0037443	Dmtn	-0.718730991540214	4.83204583683902	4.11366467060411	0.0425380937542442	0.260210830516546	4.83204583683902	0.54651301945475	0.459745983187131	-0.580102452538436	4.83204583683902	2.68410845825419	0.101353937344342
FBgn0037468	CG1943	0.727653789117933	4.08640006999096	7.39846884407651	0.00652794179458032	0.582021601618276	4.08640006999096	4.69538374144474	0.0302437447409579	0.973364019609584	4.08640006999096	13.1372737369832	0.00028947876276478
FBgn0037513	pyd3	0.872729158859028	2.14245721221227	4.49801406418329	0.0339342420755172	0.282437149890935	2.14245721221227	0.440091044729972	0.507078515223034	2.83623435874602	2.14245721221227	46.503210791848	9.1468451722819e-12
FBgn0037623	CG9801	1.7624789621418	3.30342578510172	20.2936305717784	6.64213332016495e-06	1.13566863835861	3.30342578510172	8.51286992380897	0.00352643460752105	0.828612295777239	3.30342578510172	4.55979267705998	0.0327310353916556
FBgn0037720	CG8312	-3.05631497579653	2.83600736027628	4.72146121324825	0.0297884195405104	0.714200376405361	2.83600736027628	0.300304477244062	0.583691603842654	-2.65969549303439	2.83600736027628	3.6934142171098	0.0546276869623863
FBgn0037723	SpdS	0.702125450718935	2.84306803742266	4.99858829736684	0.0253680017963384	0.720991807955638	2.84306803742266	5.18545963827386	0.0227766469493318	1.07279943143742	2.84306803742266	11.5618879354662	0.000673174661441781
FBgn0037724	Fst	-1.18618475698402	2.92797715462611	7.15414718615789	0.00747908479113667	0.24179931064697	2.92797715462611	0.310578302829525	0.577325532279953	-1.74738480620882	2.92797715462611	14.7822457398428	0.000120666240338843
FBgn0037810	sle	0.455964114737954	5.41499101384829	4.67285260595127	0.0306429897327165	0.346739234989	5.41499101384829	2.69099480798594	0.100916791077594	0.827980045792684	5.41499101384829	15.2966591819876	9.18788607462805e-05
FBgn0037880	CG17726	1.38238570309617	1.48033217191365	10.6101641872135	0.00112467702499768	1.172427806014	1.48033217191365	7.45174202113301	0.00633750836522088	1.59696263950704	1.48033217191365	14.0862935939588	0.000174611558705202
FBgn0038088	CG10126	1.9415467300218	1.34539908145753	15.1443622410124	9.95952618769311e-05	2.06563702546658	1.34539908145753	16.9751927706568	3.78714228634534e-05	0.983755263708653	1.34539908145753	3.78739537072005	0.0516399466686075
FBgn0038118	timeout	0.488813636008288	4.61598152767224	6.2399561875639	0.0124899565645	0.281191250098442	4.61598152767224	2.03591741290013	0.153621469532864	0.655786744835138	4.61598152767224	11.1614868326563	0.000835129652267213
FBgn0038260	CG14855	0.83269820269896	1.72188451109308	6.23583014736033	0.0125190894412739	0.7080453317531	1.72188451109308	4.38303876280069	0.0362982295430082	-0.159160339908272	1.72188451109308	0.208548645785505	0.647907346446253
FBgn0038400	Mic26-27	0.524697931472793	4.97413418917066	5.29466393651385	0.0213908580786464	0.761989597416475	4.97413418917066	11.0721630972668	0.000876333915519179	0.849436415967623	4.97413418917066	13.7718163147588	0.000206409653386118
FBgn0038465	Irc	1.84865366051232	1.40919101147172	16.0978122067838	6.01534881961497e-05	2.26402147788627	1.40919101147172	23.864763044552	1.03346248698001e-06	-3.28797658862897	1.40919101147172	25.3234006044933	4.84791586952883e-07
FBgn0038473	Ns1	0.532231537181233	4.44469484798241	5.12639519911566	0.0235646193826386	0.444212018436983	4.44469484798241	3.53783395013948	0.0599837459593309	0.575938229271987	4.44469484798241	5.96462617949732	0.0145956946703966
FBgn0038478	cal1	0.49569808690625	3.91047584942859	3.85975345762865	0.0494575953309567	0.265175706994593	3.91047584942859	1.08992028215041	0.296488872438625	0.10211935813992	3.91047584942859	0.161524734152346	0.687756593435159
FBgn0038488	m-cup	0.551051145680038	5.19732774615171	6.74714746028023	0.00938976881839839	0.307958223930341	5.19732774615171	2.09358834794276	0.14791827957679	0.191837208290659	5.19732774615171	0.813719683792819	0.367022805261066
FBgn0038504	Sur-8	0.640411054472682	5.11786774211335	11.1729709591551	0.000829976142559268	0.301015493915961	5.11786774211335	2.44861897806731	0.117628317509803	0.238682434392758	5.11786774211335	1.54151036279494	0.214393130638192
FBgn0038542	TyrR	0.486886375273366	4.99713402769616	4.34941095251521	0.037021748956249	0.775982177682957	4.99713402769616	10.9641331111467	0.000928923931717255	-0.682192935667199	4.99713402769616	8.27879685624066	0.00401106982744516
FBgn0038608	WRNexo	1.11925525210396	2.60766926559282	9.86871323546372	0.00168113041790358	0.859883243806644	2.60766926559282	5.75709495964288	0.0164222020568315	1.62664894305961	2.60766926559282	20.6152609826719	5.61467592582543e-06
FBgn0038811	Pus1	0.864923777711862	2.97822491344147	10.3432535201775	0.00129948759828507	0.646141380427315	2.97822491344147	5.61812646172508	0.0177756411311125	1.28232830039432	2.97822491344147	22.5966525151399	1.99832483852396e-06
FBgn0038827	Fancd2	0.924681567906953	2.49764132385769	7.73007611894589	0.00543084597572945	0.69203548925107	2.49764132385769	4.24098666559471	0.0394592287680888	1.21024901486606	2.49764132385769	13.1542866933663	0.000286862217221854
FBgn0038828	CG17270	0.835421997188027	2.71857556365978	6.92165547816239	0.00851581053124743	0.44259298796316	2.71857556365978	1.90673558305722	0.167326326671923	0.060221545889864	2.71857556365978	0.034922896379018	0.85175731776586
FBgn0038881	aus	0.488303100657768	8.34955780566339	7.87852965095486	0.00500251364338904	0.119853407100927	8.34955780566339	0.475831632165242	0.490316507494098	-0.50579533173622	8.34955780566339	8.42058566254632	0.00370996270670012
FBgn0038953	CG18596	0.56921041051871	3.66324347752142	6.28427280139019	0.0121814050729998	0.209657980700514	3.66324347752142	0.832385591837745	0.361583616134901	0.277227624284116	3.66324347752142	1.4621330740532	0.22659103111731
FBgn0038973	Pebp1	2.17912964919848	4.26745180042745	5.65003024166003	0.0174550711359383	-0.850504928760077	4.26745180042745	0.918646657304482	0.337830566934033	-0.0604339181815154	4.26745180042745	0.00471745203270402	0.945241385038965
FBgn0039056	CenB1A	0.460045323033445	3.62688520427048	4.32419777695491	0.0375741217201398	0.291208280424392	3.62688520427048	1.69491965140894	0.192953718387981	0.141991019601151	3.62688520427048	0.402468240188441	0.525817300090801
FBgn0039156	CG6178	0.610832236532003	5.11543197949595	7.63818260025868	0.00571454654596327	0.375606045382826	5.11543197949595	2.86999657229347	0.0902450620428734	0.491463092056085	5.11543197949595	4.92860486285755	0.0264156357346112
FBgn0039183	Dis3	0.495543233133368	4.58889469508393	4.68800673749292	0.0303738625953091	0.411583652514935	4.58889469508393	3.20636188695537	0.0733524164818587	0.575351501674726	4.58889469508393	6.27798654779711	0.0122246916608744
FBgn0039406	RpL34a	0.405148896581834	5.53669061192094	4.32364945330947	0.0375862299303667	0.189155037132636	5.53669061192094	0.935953684073663	0.333320627670039	0.258511511141983	5.53669061192094	1.75219231485248	0.185601365067934
FBgn0039419	CG12290	0.542933119316604	5.14249291342192	5.12966673446323	0.0235202433308028	0.453905090857525	5.14249291342192	3.56698247102856	0.058939322940971	0.368565492300617	5.14249291342192	2.35790159198237	0.124649760983972
FBgn0039488	CG6066	0.674800545414136	2.2046337486656	4.28699622793187	0.0384049591872315	0.403353877806963	2.2046337486656	1.4954163579769	0.221377979287801	0.537272270355974	2.2046337486656	2.67732218679061	0.101786756486978
FBgn0039557	CG12259	0.61025747325045	2.39486028160829	3.9839291420801	0.0459362911841139	0.581723736117214	2.39486028160829	3.545213763073	0.0597174720322014	0.620121249712473	2.39486028160829	4.06876315487861	0.0436832490205683
FBgn0039644	rdog	1.13153764358655	3.0771041679822	13.9773762241342	0.000185023647768116	-0.887606025946106	3.0771041679822	7.93450589225105	0.00485008692696624	-0.0535760328061071	3.0771041679822	0.0307888539075263	0.860712282640311
FBgn0039680	Cap-D2	0.798474364656141	3.47211461793174	9.88664783259119	0.00166482376140997	1.11550137021381	3.47211461793174	19.0843386751269	1.25067003281092e-05	1.22895406860223	3.47211461793174	23.2527248152972	1.42049050528993e-06
FBgn0039735	Nph	0.538560693678035	5.08532065875515	4.73220330367805	0.0296029400030743	0.260856362626448	5.08532065875515	1.10633176650447	0.292880733359582	0.484639501056966	5.08532065875515	3.82248799338721	0.050569095892366
FBgn0039748	CG15529	1.00015243822923	3.55878397439781	6.73347335843906	0.00946201755737932	1.20544836621578	3.55878397439781	9.6794189690351	0.0018634354888082	1.36718590818317	3.55878397439781	12.4290221877573	0.00042271316170316
FBgn0039828	CG1542	0.761824268027122	3.33913071642318	7.284687375366	0.00695448324245605	0.238069216957346	3.33913071642318	0.69659916506583	0.403928788998103	0.64376363627409	3.33913071642318	5.15255988022987	0.0232121289677256
FBgn0039846	PNPase	0.582373107308338	3.93608673572365	3.92749920473229	0.0475025344414773	0.773477328394627	3.93608673572365	6.86965746598159	0.00876714541598637	1.05412762956029	3.93608673572365	12.7423281125292	0.000357472446775625
FBgn0039869	Tbca	0.53429496943169	3.57609705921209	4.44378209495793	0.0350285665869626	0.235346839051751	3.57609705921209	0.844910107134663	0.3579962431212	0.373206124113221	3.57609705921209	2.14104412586014	0.143404258842575
FBgn0040075	rept	0.697554269931306	4.01757034990665	6.16028002693467	0.0130650523253326	0.509037387683832	4.01757034990665	3.25306089524944	0.0712902118357066	0.943175442533245	4.01757034990665	11.1777561072975	0.00082783830161585
FBgn0040232	cmet	1.14242098927051	4.2202370244723	17.0522849407465	3.63645926142617e-05	1.14845025067688	4.2202370244723	17.1226130633587	3.50425870210451e-05	1.73727662056252	4.2202370244723	38.5960121393037	5.21253174463811e-10
FBgn0040251	Ugt302K1	1.21755480391563	2.50015045934647	15.9377659431814	6.54594890000685e-05	0.464372977581478	2.50015045934647	2.24154551432138	0.13434663975628	0.253959811022765	2.50015045934647	0.668167848172444	0.413691108674038
FBgn0040290	RecQ4	0.56666179774505	2.95037672520841	4.46123431931772	0.0346724347319812	0.503731481133897	2.95037672520841	3.46200359722462	0.0627941819918208	0.866840917367529	2.95037672520841	10.4156256380633	0.00124953516503556
FBgn0040309	Prx2	0.759903460233512	5.63278273729746	16.4767779833426	4.92496104678029e-05	0.529462650765346	5.63278273729746	7.97206440802224	0.00475047311201032	0.729256427262246	5.63278273729746	15.1254302098281	0.000100598995454614
FBgn0040729	CG15126	1.33795437967378	2.53659770391736	10.1906127532919	0.00141157400936608	0.616603130012381	2.53659770391736	2.1534274104216	0.142252022628282	0.850491084477387	2.53659770391736	4.13537343161968	0.0419958006823939
FBgn0041180	Tep4	-0.429231288377246	6.15346937976363	5.90046746296074	0.0151368668456922	-0.394179782015704	6.15346937976363	4.9583680714879	0.0259646998329985	-0.422922577189159	6.15346937976363	5.7102880382824	0.0168657718522191
FBgn0041721	snRNA:U12	1.10890248772814	4.29345495539788	17.2355115076537	3.30206050541135e-05	1.35806615028896	4.29345495539788	25.5581306712017	4.29253411273197e-07	0.846932051181312	4.29345495539788	10.0104365055423	0.00155655625753808
FBgn0042174		0.934507853486491	4.40025006402729	10.6867162466229	0.00107907577749017	1.37132778410665	4.40025006402729	22.6731474441569	1.92032812434978e-06	2.01491181875302	4.40025006402729	47.832825053725	4.6415539242861e-12
FBgn0043070	MESK2	0.594883574890221	7.84018926887783	7.18119899852448	0.00736714581529089	0.115481133727507	7.84018926887783	0.271869010338861	0.602080771143586	-0.414482242364595	7.84018926887783	3.48849644826257	0.0617966873462095
FBgn0043903	dome	0.64101321104843	6.72205638035082	6.68200086587916	0.00973912424056405	0.576010208407181	6.72205638035082	5.39149309988497	0.0202351491795706	0.740212830556541	6.72205638035082	8.87880152654377	0.00288500869863807
FBgn0046687	Tre1	0.519472799818883	5.64148885332404	7.9692556333204	0.00475784999750578	0.424785577806159	5.64148885332404	5.29460594568882	0.0213915703344116	0.210395397827988	5.64148885332404	1.3013997175964	0.25395770731331
FBgn0046697	Ppr-Y	0.886936576570066	1.6282341286255	4.51758381728134	0.0335481776382995	0.202099827542054	1.6282341286255	0.225745392916339	0.63469665980797	0.268209256744601	1.6282341286255	0.402810237252688	0.525641490562434
FBgn0046763	peg	1.44492969967151	0.753037041735092	5.61472562646535	0.017810169359425	-0.0867515420777578	0.753037041735092	0.0193048830050628	0.889495971273711	-1.02201080082871	0.753037041735092	2.56191197229374	0.109466122983424
FBgn0050085	Rif1	0.769567787870344	4.33082523070359	8.10492060596253	0.00441452552097677	0.854209811814497	4.33082523070359	9.89319464836964	0.00165891121043284	1.29108127799558	4.33082523070359	22.48553912124	2.11731562583659e-06
FBgn0050115	GEFmeso	-1.11138640797731	6.67912015951186	6.42627785880842	0.0112443979431617	-0.201627854644661	6.67912015951186	0.216649711159938	0.641604613799652	-0.111476417520976	6.67912015951186	0.0662645508751183	0.796855323127635
FBgn0051143	tRNA:Leu-CAA-2-3	1.53410152205885	2.2287173746969	9.75843941949404	0.00178501371590537	1.60406503284672	2.2287173746969	10.5526778194901	0.00116019880640567	1.18830864873483	2.2287173746969	5.86509925455343	0.0154439879050887
FBgn0051183	CG31183	-2.01319662833434	1.81121006582944	5.52238377829807	0.0187746583058557	0.744479380948604	1.81121006582944	0.822243324148937	0.364525086015568	-1.5032569264885	1.81121006582944	3.17197121450006	0.0749119822721102
FBgn0051324	Cipc	1.29867180581086	3.97825507807008	5.46739793541462	0.0193744508231406	0.377246093200952	3.97825507807008	0.470879171012136	0.49258298660506	0.121234210199719	3.97825507807008	0.048750071469513	0.825252692715236
FBgn0051342	CG31342	0.708597642681545	3.49098718199595	7.8098370090727	0.00519625907908206	0.334857752429037	3.49098718199595	1.71018201910215	0.190961756156135	0.776744898533043	3.49098718199595	9.32562825198623	0.00225970830450555
FBgn0051382	tRNA:Asp-GTC-1-12	2.58599542891295	1.97589900524943	10.850476542663	0.00098770335990967	2.12671525773305	1.97589900524943	7.48741715259988	0.00621316100242596	2.16525230417016	1.97589900524943	7.75926668367407	0.00534376524171389
FBgn0051547	NKCC	-1.59625118687429	1.59012456471067	6.32845091129636	0.0118816055264578	-1.77606123447855	1.59012456471067	7.39438077306599	0.00654279446121796	1.77771765191514	1.59012456471067	8.56283046536831	0.00343095585715855
FBgn0051549	CG31549	0.877662608927913	1.9383302371433	4.98173798699062	0.0256162364415964	0.340850106085383	1.9383302371433	0.728785858987395	0.393277022141895	0.864653826502056	1.9383302371433	4.76427635908727	0.0290562714005974
FBgn0051694	Ifrd1	0.475509284921202	5.16453320292778	5.10364792269662	0.0238755807531609	0.0807245466997264	5.16453320292778	0.145933754804396	0.702451894198773	0.1088429506499	5.16453320292778	0.266162616123037	0.605917616008679
FBgn0051721	Trim9	0.374502715421711	7.87754570491967	3.89643841344951	0.0483885862316294	0.411878093332913	7.87754570491967	4.70585427250519	0.0300600589446642	0.317167092421248	7.87754570491967	2.79363406403159	0.0946393831097155
FBgn0051971	tRNA:Asp-GTC-2-1	5.29469891578969	0.717260718233335	29.4417991365734	5.76213504275583e-08	5.31394438930186	0.717260718233335	29.5100562758646	5.56273253723604e-08	2.59739458809643	0.717260718233335	6.58323447866063	0.0102943665718404
FBgn0052082	IRSp53	2.77625524814645	2.15004748597955	39.0183103452982	4.19849194402765e-10	3.40705826375826	2.15004748597955	57.3928650369463	3.56899637590458e-14	-0.915353484107633	2.15004748597955	3.28089243010947	0.0700908067855423
FBgn0052137	CG32137	-1.35452084615843	3.49139118929013	4.05005963332114	0.0441697845759509	-0.0228331812610478	3.49139118929013	0.00119832500728734	0.972385280129476	-0.28273182471332	3.49139118929013	0.183072753843541	0.668745755313518
FBgn0052373	CG32373	0.994579002865304	6.08434386499157	20.3471024014044	6.4590823115138e-06	-0.135427729658405	6.08434386499157	0.379823251721453	0.537697844206715	-0.0355281548756942	6.08434386499157	0.0261847400119901	0.871449969008816
FBgn0052702	Cubn	-0.89657018831639	4.02629499168554	4.38718183501233	0.0362101190096033	-0.00600203097952781	4.02629499168554	0.000200588231066945	0.988700004595868	-1.48795839437295	4.02629499168554	11.6671396247687	0.000636137400617132
FBgn0052791	DIP-alpha	1.97184199478493	5.13785746886475	56.7385580597114	4.97778800927182e-14	2.37320164904408	5.13785746886475	80.2016332065407	3.38087641513786e-19	0.364213652264157	5.13785746886475	1.98730688617882	0.158622753149302
FBgn0053113	Rtnl1	-0.443128234924578	6.09168548234541	5.51005872858452	0.0189074120214902	-0.423480582708802	6.09168548234541	5.00670107686572	0.0252493785322297	-0.386051993166085	6.09168548234541	4.17057913828918	0.0411317378048332
FBgn0053363	5SrRNA-Psi:CR33363	0.600327588463077	7.67397675243613	4.0485424575679	0.0442095002002833	0.522048625294017	7.67397675243613	3.06474401707021	0.0800077629987872	0.214040328517482	7.67397675243613	0.517339205602497	0.471978913343697
FBgn0053867	His-Psi:CR33867	0.678865303620544	3.04295778408653	4.65682059307636	0.0309304152524693	0.619234654334441	3.04295778408653	3.83825180593501	0.0500957281547476	0.726082039877868	3.04295778408653	5.30070828662509	0.0213167545498343
FBgn0053868	His2B:CG33868	1.2197861781522	1.47628415066286	10.2220912282382	0.00138768419397254	0.769628094649475	1.47628415066286	3.8927831927812	0.0484939976719395	0.703312922405622	1.47628415066286	3.28533279263828	0.0699014560797383
FBgn0063494	GstE6	0.816845912845805	1.7311274700094	4.28026009589978	0.0385574476801933	0.727273897478662	1.7311274700094	3.32976676119402	0.0680365221576974	1.1657618649267	1.7311274700094	8.71129045609958	0.00316245265664736
FBgn0063497	GstE3	1.38715523112917	2.02526794054755	8.40092572950212	0.00375029978478513	0.572515184197747	2.02526794054755	1.42978496027277	0.231799536281257	0.489442764443166	2.02526794054755	1.0420692520583	0.307340706527547
FBgn0065076	snoRNA:185	1.5367417036159	6.53411664920671	8.31768698146772	0.00392608824508784	1.44461976850643	6.53411664920671	7.38381226619242	0.00658135177570372	1.02032942164616	6.53411664920671	3.75384358771926	0.0526862282222314
FBgn0082585	sprt	1.52814144971209	1.45320455258011	7.18086783852863	0.00736850573374453	0.936206246265018	1.45320455258011	2.6986293037375	0.100434559385937	1.69027445144862	1.45320455258011	8.70388035859018	0.00317533388519966
FBgn0083006	snoRNA:Psi28S-1153	1.25718996439909	2.78862339010811	5.24573941812002	0.0220005765630137	0.881673100386947	2.78862339010811	2.59816641385271	0.106987428631805	0.701636791961212	2.78862339010811	1.65332338689668	0.198507203304872
FBgn0083940	RhoU	0.823589189677021	3.69601762197613	7.01396499671265	0.00808763719383482	1.11494895186828	3.69601762197613	12.7386666894298	0.000358172938491235	0.380506653639067	3.69601762197613	1.48604247304865	0.222831509158091
FBgn0085261	CG34232	0.608170341705209	6.1569427697686	5.50947286828518	0.0189137464454396	0.237410022635859	6.1569427697686	0.841346131797806	0.359012060082981	-0.147608705887932	6.1569427697686	0.325152975587137	0.568527227820612
FBgn0085385	bma	2.59731354731926	0.839526279819681	7.71025592340035	0.00549079667548372	3.61153694353481	0.839526279819681	14.1109519102256	0.000172337449637205	1.38516450598251	0.839526279819681	2.18962058970408	0.138943537459174
FBgn0085390	Dgk	1.34372177296982	2.91900196197001	13.0975136965535	0.000295687962335613	0.949258014841171	2.91900196197001	6.51091136743869	0.0107214545066785	-0.0365271449779743	2.91900196197001	0.00955051445262001	0.922149286849204
FBgn0086130	Dbp21E2	0.839747094295333	2.33880459718469	4.16268116638773	0.0413239413521309	1.06603700118724	2.33880459718469	6.62626234540229	0.0100485900838806	1.06430225149668	2.33880459718469	6.63581188960058	0.00999486326465626
FBgn0086134	Prosalpha2	0.578346640213597	4.36147282257204	4.78047603747022	0.0287841625676819	0.364654742003626	4.36147282257204	1.88472490051044	0.169798102317349	0.908410088345553	4.36147282257204	11.6996574816606	0.000625116036968171
FBgn0086251	del	0.637396987386697	3.78857730690548	6.16068524984261	0.0130620596136513	0.400073107147462	3.78857730690548	2.40317120713321	0.121089560031061	-0.218880196051385	3.78857730690548	0.707506444151516	0.400272856908039
FBgn0086356	tum	1.05431820283618	2.8887891924189	9.75661183891643	0.00178678911910923	1.06742522641185	2.8887891924189	9.90455901010177	0.00164869831035433	1.43041609323045	2.8887891924189	17.7745089516143	2.48692979638997e-05
FBgn0086446	DCTN6-p27	0.651839366921013	2.05460291790407	3.98987005660674	0.0457745942660557	0.298453473798706	2.05460291790407	0.807836392525312	0.368760696008056	0.446425556785493	2.05460291790407	1.83780658005664	0.175208247195719
FBgn0086659	snoRNA:Psi18S-176	0.911896755107351	7.1810889630792	6.80262983111324	0.00910237027299329	0.816530249116146	7.1810889630792	5.46744026895898	0.0193739815037037	0.673705435032006	7.1810889630792	3.73715287076705	0.0532150482033183
FBgn0086856	CG11555	0.935571044176492	1.78701302362247	6.1890429761847	0.0128543683791766	-0.0359416520947772	1.78701302362247	0.00855423797937238	0.926309432312493	0.709360798749424	1.78701302362247	3.49658221840904	0.0614956183309063
FBgn0086904	Nacalpha	0.459712515838792	7.67823922195422	5.75821032092895	0.0164117802138728	0.332474822416955	7.67823922195422	3.01241198778736	0.0826292528872967	0.182243573933031	7.67823922195422	0.90617181083331	0.341132194453742
FBgn0250837	dUTPase	1.03107393291123	3.68096668162715	9.39951337978479	0.00217043041147122	1.02432181658887	3.68096668162715	9.22293131836764	0.00239002583520249	1.35352841702502	3.68096668162715	15.9872439134834	6.37707205448672e-05
FBgn0259113	PolA1	0.756179527160701	4.20688689732506	11.0992470108485	0.000863627777834221	0.722873281216861	4.20688689732506	10.0434064331428	0.0015289420893701	1.09647486416364	4.20688689732506	23.1676680412969	1.48472749477629e-06
FBgn0259221	ATP8A	-0.37181330630262	8.43122787445365	5.0585099259641	0.0245052986305555	-0.374228698151577	8.43122787445365	5.11737221333516	0.0236874603197893	-0.418782344205148	8.43122787445365	6.40550320331334	0.0113767178541616
FBgn0259682	Jabba	0.873381964342474	3.82722006738728	12.5655409300037	0.000392924994751996	0.434086299920621	3.82722006738728	3.07324285729679	0.0795905585438689	-0.551334683136335	3.82722006738728	4.778788487165	0.0288123844263828
FBgn0259745	wech	0.411467745031759	6.07944889545001	4.95328643351182	0.0260411206491915	0.00633833425891813	6.07944889545001	0.00116897541051131	0.972725415534416	0.119927367375088	6.07944889545001	0.419498647578038	0.517187315420074
FBgn0259876	Cap-G	0.545504701647125	4.45118318478167	5.67423820693634	0.0172158137880887	0.339948264152306	4.45118318478167	2.18192995995682	0.139639257998476	0.444672865330747	4.45118318478167	3.74638376755582	0.05292189035768
FBgn0259937	Nop60B	0.443923056578366	7.03620867588897	5.37419317679909	0.0204367911056856	0.366500152383158	7.03620867588897	3.65779006549469	0.0558076098475283	0.732049437280107	7.03620867588897	14.5202055358044	0.00013866427635178
FBgn0260399	gwl	1.39603557514335	1.48949521905922	10.2951205766819	0.00133382437746943	1.67257111680202	1.48949521905922	14.5954987571736	0.000133232405985765	2.15560026694297	1.48949521905922	24.5913238560617	7.08701008641958e-07
FBgn0260429	CG42524	-2.00788743850703	3.77539794687077	11.4354417869295	0.000720563401686419	1.83070965401765	3.77539794687077	9.85325296645124	0.00169531717280109	-2.41268787652436	3.77539794687077	15.7820944260991	7.10719490518867e-05
FBgn0260799	p120ctn	-0.385343901728171	5.21971332883729	4.53582540881826	0.0331924458396345	-0.414218135783932	5.21971332883729	5.18253888598372	0.0228149630448389	-0.318384105155931	5.21971332883729	3.08031204832682	0.0792453206558593
FBgn0260866	dnr1	-0.744132733161119	6.59752454872871	6.85437244818914	0.00884246085314848	-0.0374808018908654	6.59752454872871	0.0176023273085093	0.894451393729303	-0.788161834230798	6.59752454872871	7.66958211411439	0.00561594618239314
FBgn0260986	mei-38	1.69055443451563	1.20084984131048	7.47913203111581	0.00624181538698815	1.60156532713421	1.20084984131048	6.67417301476191	0.00978198884431253	2.74672943013834	1.20084984131048	19.2124018634806	1.16951130309152e-05
FBgn0260991	Incenp	0.994160786973645	3.58242313674743	13.2838784097281	0.00026769813098691	0.951029325415428	3.58242313674743	11.9988668169321	0.000532329088306614	1.65614228466365	3.58242313674743	36.2986942562736	1.69277238706715e-09
FBgn0261004	asl	0.658607437773599	3.30897637084037	6.77416071543423	0.00924869717002377	0.514202347298797	3.30897637084037	4.05411550801316	0.0440637968260893	0.841764850907788	3.30897637084037	10.9860338956429	0.000918010550188163
FBgn0261119	Prp19	0.517691044334105	4.36973815636644	5.04080569425198	0.0247569730418554	0.330527392775353	4.36973815636644	2.03285888534874	0.153930815098665	0.679107648946027	4.36973815636644	8.62227897315947	0.00332076116414306
FBgn0261385	scra	0.661717737335552	5.48534030916856	8.61211554266963	0.00333934209020399	0.615810107993788	5.48534030916856	7.42863766202019	0.00641939225823899	0.925066616187111	5.48534030916856	16.6887717373057	4.40408936547679e-05
FBgn0261461	RhoGAP18B	0.375004575340967	7.7168130638581	3.85846300003703	0.0494956506731921	0.00829440043375953	7.7168130638581	0.00188807675362312	0.965341222684232	-0.024158107134341	7.7168130638581	0.0160238255996887	0.899268671557287
